Response.ID,RL1_Country,RL1_FP.region,RL1_FR.region,RL1_State.abbr,RL1_State,RL2_FIPS,RL2_County,FC1_Owned.ac,FC1_Leased.ac,FC3_Owned.crops.ac,FC3_Owned.natural.ac,FC3_Owned.fallow.ac,FC3_Owned.pasture.ac,FC3_Owned.built.ac,FC4_Leased.crops.ac,FC4_Leased.natural.ac,FC4_Leased.fallow.ac,FC4_Leased.pasture.ac,FC4_Leased.built.ac,FC6_Conv.ac,FC6_Cert.org.ac,FC6_Trans.org.ac,FC6_Noncert.org.ac,FC6_Mngt.3t,FC7_Cropped.percent,FC7_Grazed.percent,FC1_Total.ac,FC8_Csys_3type,CM1_Cur.pre.nev,IC1_Cur.pre.nev,IP1_Cur.pre.nev,RT1_Cur.pre.nev,CR1_Cur.pre.nev_REV,CC1_Cur.pre.nev,BP1_Cur.pre.nev,RB1_Cur.pre.nev,CM1_binary,IC1_binary,IP1_binary,RT1_binary,CR1_binary,CC1_binary,BP1_binary,RB1_binary
R_A4KpxULalD99sKB,USA,Southern.Plains,Prairie.Gateway,TX,Texas,48017,Bailey,2100,450,2050,0,0,0,50,45,0,0,0,0,0,2300,200,0,Organic,100,0,2550,Mixed,2,1,3,2,1,1,3,4,0,1,0,0,1,1,0,0
R_aa7APgcsfQsog7L,USA,Southeast,Fruitful.Rim,FL,Florida,12021,Collier,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0.5,Organic,100,0,3,Specialty,1,1,1,NA,1,1,1,4,1,1,1,NA,1,1,1,0
R_AdpqxlbbNT128P7,USA,Appalachian,Eastern.Uplands,TN,Tennessee,47065,Hamilton,0,18,NA,NA,NA,NA,NA,6,5.75,6,0,0.25,0,18,0,0,Organic,100,0,18,Specialty,2,1,1,3,1,1,3,1,0,1,1,0,1,1,0,1
R_Amtg6aItBDf9C9j,USA,Northeast,Northern.Crescent,NH,New.Hampshire,33007,Coos,23,0,1,20,0,0,2,NA,NA,NA,NA,NA,0,0.1,0,0,Organic,100,0,23,Specialty,1,3,1,2,4,3,3,3,1,0,1,0,0,0,0,0
R_AO7Jo9IPO5KPBpn,USA,Southeast,Fruitful.Rim,FL,Florida,12105,Polk,15,0,9,0,0,0,0,NA,NA,NA,NA,NA,9,0,0,0,Conventional,100,0,15,Specialty,3,3,3,3,4,3,3,NA,0,0,0,0,0,0,0,NA
R_aXfonjeU8QtPaz7,USA,Lake.States,Northern.Crescent,MI,Michigan,26087,Lapeer,7,0,4,2,0,0,1,NA,NA,NA,NA,NA,0,7,0,0,Organic,50,50,7,Specialty,1,3,1,3,1,1,3,1,1,0,1,0,1,1,0,1
R_aXIBmOQKYvXuqxr,USA,Appalachian,Mississippi.Portal,TN,Tennessee,47147,Robertson,470,0,195,38,0,227,10,NA,NA,NA,NA,NA,0,422,0,0,Organic,46,54,470,Mixed,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1
R_b3I5p51unqVtWKJ,USA,Pacific,Fruitful.Rim,CA,California,6041,Marin,6,14,4,2,0,0,0,12,2,0,0,0,0,20,0,0,Organic,100,0,20,Mixed,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,1
R_b7OCUDHXptZuLnj,USA,Northeast,Northern.Crescent,ME,Maine,23013,Knox,213,0,3,0,0.5,16,0.5,NA,NA,NA,NA,NA,0,3,0,16,Organic,20,80,213,Mixed,2,1,3,1,1,1,3,1,0,1,0,1,1,1,0,1
R_bCNmY3gzTDeFD3j,USA,Northeast,Northern.Crescent,NY,New.York,36067,Onondaga,0,5.8,NA,NA,NA,NA,NA,3,1.7,1,0,0.1,0,0,0,3,Organic,100,0,5.8,Specialty,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,1
R_BGn3BnqyJqXnahz,USA,Corn.Belt,NA,IA,Iowa,NA,NA,0,50,NA,NA,NA,NA,NA,17,27,2,2,1,0,0,0,15,Organic,98,2,50,Specialty,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,1
R_bJljaREe88JTKDv,USA,Pacific,Fruitful.Rim,WA,Washington,53029,Island,100,0,60,0,0,30,10,NA,NA,NA,NA,NA,0,40,0,40,Organic,60,40,100,Mixed,3,3,3,3,1,1,1,4,0,0,0,0,1,1,1,0
R_BKipyYvgV4xfCmt,USA,Pacific,Fruitful.Rim,CA,California,6087,Santa.Cruz,26,0,20,2.75,3,0,0.25,NA,NA,NA,NA,NA,0,19.75,0,0,Organic,98.75,1.25,26,Specialty,3,3,3,1,4,1,1,1,0,0,0,1,0,1,1,1
R_bm6GYJqRJ7ZMitD,USA,Lake.States,Northern.Crescent,MI,Michigan,26015,Barry,72,0,25,25,0,21,1,NA,NA,NA,NA,NA,0,0,0,25,Organic,50,50,72,Mixed,1,3,1,3,1,1,1,1,1,0,1,0,1,1,1,1
R_bm8fqiyb5BSvpa9,USA,Northeast,Northern.Crescent,NY,New.York,36037,Genesee,4000,3000,3500,400,20,60,20,2850,120,0,20,10,0,5200,1800,0,Organic,100,0,7000,Mixed,1,2,3,1,1,1,1,1,1,0,0,1,1,1,1,1
R_bpylbCGO8lXczFT,USA,Pacific,Fruitful.Rim,OR,Oregon,41039,Lane,33,0,33,0,0,0,0,NA,NA,NA,NA,NA,0,33,0,0,Organic,100,0,33,Specialty,1,1,2,1,2,1,3,1,1,1,0,1,0,1,0,1
R_BXowNbuM9GxojIt,USA,Pacific,Fruitful.Rim,WA,Washington,53067,Thurston,0,0.75,NA,NA,NA,NA,NA,0.75,0,0,0,0,0,0,0,0.75,Organic,100,0,0.75,Specialty,1,1,1,1,3,2,3,4,1,1,1,1,0,0,0,0
R_C8HypbuUSEdleal,USA,Northeast,Northern.Crescent,NY,New.York,36011,Cayuga,200,30,140,40,0,60,0,20,0,0,20,0,0,200,0,0,Organic,70,30,230,Mixed,1,2,1,2,2,3,1,1,1,0,1,0,0,0,1,1
R_cFLUSIGnsVombsZ,USA,Corn.Belt,Heartland,IA,Iowa,19001,Adair,32,128,0,0,0,0,0,128,0,0,0,0,0,0,0,128,Organic,100,0,160,Mixed,3,2,1,1,1,1,3,3,0,0,1,1,1,1,0,0
R_cGAqcmwR7jSWIy5,USA,Northeast,Northern.Crescent,NY,New.York,36099,Seneca,60,20,75,0,0,0,5,20,0,0,0,0,70,0,0,5,Split,100,0,80,Mixed,2,2,3,1,4,3,1,1,0,0,0,1,0,0,1,1
R_cRPYnvmRUv7gONH,USA,Northeast,Northern.Crescent,NY,New.York,36107,Tioga,370,30,0,145,0,220,5,0,0,0,20,0,0,400,0,0,Organic,0,100,400,Mixed,1,NA,1,NA,NA,3,1,1,1,NA,1,NA,NA,0,1,1
R_cSCb5ACKeHrhYhb,USA,Pacific,NA,OR,Oregon,NA,NA,300,350,275,0,20,0,5,350,0,0,0,0,570,80,0,0,Split,100,0,650,Mixed,1,3,3,3,1,1,3,4,1,0,0,0,1,1,0,0
R_cT6iz4aO5Xk6fdf,USA,Lake.States,Northern.Crescent,MI,Michigan,26009,Antrim,80,0,14,35,0,28,3,NA,NA,NA,NA,NA,0,80,0,0,Organic,20,80,80,Specialty,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0
R_cuL3VUZDkWPKoJr,USA,Northeast,Northern.Crescent,MD,Maryland,24021,Frederick,25,0,12,4,8,0,1,NA,NA,NA,NA,NA,8,3,8,6,Split,100,0,25,Mixed,2,1,1,3,1,1,1,1,0,1,1,0,1,1,1,1
R_DD0Gpe49cXuTB6h,USA,Northeast,Northern.Crescent,NY,New.York,36037,Genesee,740,700,740,64,0,0,3,700,0,0,0,0,1440,0,0,0,Conventional,100,0,1440,Mixed,3,3,1,1,1,1,3,1,0,0,1,1,1,1,0,1
R_DdH83UwCLI8dHqh,USA,Southern.Plains,Prairie.Gateway,TX,Texas,48143,Erath,2400,600,800,100,100,1950,50,300,200,0,100,0,0,3000,0,0,Organic,27,73,3000,Mixed,1,3,3,1,3,2,3,4,1,0,0,1,0,0,0,0
R_DhIbd10Tqb5KhaN,USA,Pacific,Fruitful.Rim,OR,Oregon,41029,Jackson,81,0,1,48,1,30,1,NA,NA,NA,NA,NA,0,2,0,0,Organic,6,94,81,Specialty,1,1,1,3,1,1,1,4,1,1,1,0,1,1,1,0
R_dhiWrtTBBFUkXZL,USA,Mountain,Basin.and.Range,NM,New.Mexico,35049,Santa.Fe,40,0,1,0,0,20,0,NA,NA,NA,NA,NA,0,0,0,1,Organic,100,0,40,Mixed,1,2,1,3,1,3,3,4,1,0,1,0,1,0,0,0
R_DhQ8FIdkLGsXSBH,USA,NA,NA,NA,NA,NA,NA,105,0,17,40,42,5,1,NA,NA,NA,NA,NA,20,0,0,0,Conventional,90,10,105,Mixed,1,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1
R_DiyXXX5ClreUQ2l,USA,Corn.Belt,Northern.Crescent,OH,Ohio,39139,Richland,5,0,2,0,1,0,2,NA,NA,NA,NA,NA,0,2.25,0,0,Organic,100,0,5,Specialty,3,1,1,1,1,1,3,4,0,1,1,1,1,1,0,0
R_ehOSihOjtFIKZXP,USA,Pacific,Fruitful.Rim,CA,California,6077,San.Joaquin,18,0,18,0,0,0,0,NA,NA,NA,NA,NA,0,18,0,0,Organic,100,0,18,Specialty,2,3,3,1,4,1,3,4,0,0,0,1,0,1,0,0
R_eJoqJEakxDl5xuh,USA,Mountain,Basin.and.Range,NM,New.Mexico,35045,San.Juan,1,0,0.2,0.4,NA,0.3,0.1,NA,NA,NA,NA,NA,0,0,0,0.25,Organic,80,20,1,Mixed,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R_eM8fiUbl82djLtD,USA,Pacific,Fruitful.Rim,OR,Oregon,41029,Jackson,113,0,33,60,16,1,3,NA,NA,NA,NA,NA,0,113,0,0,Organic,99,1,113,Mixed,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R_ewVzhUhJRKyGDgl,USA,Northeast,Northern.Crescent,NJ,New.Jersey,34035,Somerset,0,38,NA,NA,NA,NA,NA,11,6,3,18,0,0,9,0,29,Organic,80,20,38,Mixed,1,3,1,1,1,1,3,4,1,0,1,1,1,1,0,0
R_exoXgt7fRznUjct,USA,Northeast,Northern.Crescent,RI,Rhode.Island,44003,Kent,2,0,1,0.5,0,0,0.5,NA,NA,NA,NA,NA,0,0,0,2,Organic,98,2,2,Mixed,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,1
R_O736sWmFHHzmV0t,USA,Northeast,Northern.Crescent,VT,Vermont,50007,Chittenden,0,15,NA,NA,NA,NA,NA,14,0,0,0,1,14,0,0,0,Conventional,100,0,15,Specialty,3,3,3,3,4,3,3,1,0,0,0,0,0,0,0,1
R_Oa7bpCiUpFtI7bb,USA,Appalachian,Southern.Seaboard,NC,North.Carolina,37127,Nash,2000,1000,1500,400,0,100,0,900,0,0,100,0,2300,700,0,0,Split,100,0,3000,Mixed,2,3,1,1,1,1,2,1,0,0,1,1,1,1,0,1
R_OCez1E63lPc0egF,USA,Lake.States,Heartland,MN,Minnesota,27011,Big.Stone,0,287,NA,NA,NA,NA,NA,287,0,0,0,0,60,37,190,0,Split,100,0,287,Mixed,3,3,3,1,1,1,3,1,0,0,0,1,1,1,0,1
R_OdiHPBzB9I6BDdD,USA,Mountain,Basin.and.Range,CO,Colorado,8003,Alamosa,640,120,360,0,278,0,2,120,0,0,0,0,0,480,0,0,Organic,31.25,68.75,760,Mixed,1,1,1,1,1,1,2,4,1,1,1,1,1,1,0,0
R_OeXmYWxCyABFKUh,USA,Northeast,Northern.Crescent,NY,New.York,36097,Schuyler,22,0,8,10,2,0,2,NA,NA,NA,NA,NA,8,0,0,0,Conventional,100,0,22,Specialty,1,3,1,1,1,1,1,4,1,0,1,1,1,1,1,0
R_OiARlIWjheJkvId,USA,Corn.Belt,Eastern.Uplands,OH,Ohio,39073,Hocking,40,0,0,20,4,10,6,NA,NA,NA,NA,NA,0,0,0,40,Organic,100,0,40,Specialty,NA,1,1,3,NA,NA,NA,1,NA,1,1,0,NA,NA,NA,1
R_OiF8JAbpFEzaC0F,USA,Pacific,Fruitful.Rim,WA,Washington,53055,San.Juan,21,10,2,7,NA,12,NA,NA,NA,NA,10,NA,0,0.75,0,20.25,Organic,28,72,31,Mixed,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1
R_oZxHNJl5jFLITfP,USA,Pacific,Fruitful.Rim,OR,Oregon,41029,Jackson,0,5,NA,NA,NA,NA,NA,4.5,0,0,0,0,0,4.5,0,0,Organic,100,0,5,Specialty,1,3,1,3,4,3,3,1,1,0,1,0,0,0,0,1
R_pFTOIzIA2Sjkeo9,USA,Lake.States,NA,MI,Michigan,NA,NA,3,0,1.5,0,0,0,1.5,NA,NA,NA,NA,NA,0,0,0,1.5,Organic,100,0,3,Specialty,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0
R_pgE3SfH6BJrqRRT,USA,Appalachian,NA,NC,North.Carolina,NA,NA,10,0,5,5,0,0,0.5,NA,NA,NA,NA,NA,0,5,0,0,Organic,100,0,10,Specialty,3,1,3,2,1,1,1,1,0,1,0,0,1,1,1,1
R_PGNTYVPainJHEUp,USA,Pacific,Fruitful.Rim,WA,Washington,53033,King,50,0,10,19,12,6,3,NA,NA,NA,NA,NA,0,5,0,45,Organic,100,NA,50,Mixed,2,2,1,1,1,1,3,1,0,0,1,1,1,1,0,1
R_phZAkzp8lYunUvn,USA,Pacific,NA,CA,California,NA,NA,300,4000,300,0,0,0,0,4000,0,0,0,0,4185,115,0,0,Split,100,0,4300,Specialty,1,1,1,3,1,1,1,3,1,1,1,0,1,1,1,0
R_pLhdXEo8xfA9VcZ,USA,Mountain,Fruitful.Rim,ID,Idaho,16001,Ada,1,1,0.3,0,0,0.1,0.6,1,0,0,0,0,0,2,0,0,Organic,70,30,2,Specialty,1,1,1,1,1,1,3,4,1,1,1,1,1,1,0,0
R_PLoxw6WG9cXvGdr,USA,Pacific,NA,CA,California,NA,NA,10000,2000,10000,0,0,0,0,2000,0,0,0,0,12000,0,0,0,Conventional,100,0,12000,Specialty,1,3,3,1,1,1,3,4,1,0,0,1,1,1,0,0
R_pLXLNF8LEn7MP4d,USA,Pacific,Fruitful.Rim,CA,California,6085,Santa.Clara,2,0,2,0,0,0,0,NA,NA,NA,NA,NA,0,2,0,0,Organic,100,0,2,Specialty,1,3,3,1,4,1,3,1,1,0,0,1,0,1,0,1
R_pmlZmJeumACMKAh,USA,Pacific,Fruitful.Rim,CA,California,6087,Santa.Cruz,0,5,NA,NA,NA,NA,NA,4.5,0,0,0,0.5,0,5,0,0,Organic,100,0,5,Specialty,1,1,3,1,1,3,1,1,1,1,0,1,1,0,1,1
R_pN22UzOSdz0PP5n,USA,Northeast,Northern.Crescent,PA,Pennsylvania,42017,Bucks,1,25,0,0,0,0,0,15,5,5,0,0,0,25,0,0,Organic,100,0,26,Specialty,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1
R_pPHehU8G2hG8x0t,USA,Lake.States,Heartland,MN,Minnesota,27169,Winona,320,0,240,78,0,0,2,NA,NA,NA,NA,NA,0,240,0,0,Organic,100,0,320,Mixed,1,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1
R_PTlLFKHFWwnlKsp,USA,Northeast,Northern.Crescent,PA,Pennsylvania,42081,Lycoming,0,125,NA,NA,NA,NA,NA,125,0,0,0,0,50,15,60,0,Split,100,0,125,Mixed,3,1,3,1,1,1,1,1,0,1,0,1,1,1,1,1
R_Pv7aarMna6j0ZkB,USA,Northeast,Northern.Crescent,NY,New.York,36105,Sullivan,0,160,NA,NA,NA,NA,NA,5,130,24,0,1,0,0,0,24,Organic,100,0,160,Specialty,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R_QcxALQz5XxC2TS1,USA,Northeast,Northern.Crescent,NY,New.York,36055,Monroe,10,9,4,2,0,1,3,6,0,3,0,0,0,19,0,0,Organic,100,0,19,Specialty,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0
R_qD8QQeh5tIgkw5b,USA,Northeast,Northern.Crescent,NJ,New.Jersey,34035,Somerset,5,0,0.5,2,2,0,0.5,NA,NA,NA,NA,NA,0,0,0,0.5,Organic,100,0,5,Specialty,1,1,1,1,3,1,3,1,1,1,1,1,0,1,0,1
R_QhnLBy37MYXggJb,USA,Mountain,NA,ID,Idaho,NA,NA,10,0,1,0,0,8.5,0.5,NA,NA,NA,NA,NA,1,9,0,0,Split,15,85,10,Specialty,1,1,1,1,1,1,3,4,1,1,1,1,1,1,0,0
R_Qi9qGiPQdVQ6Fzj,USA,Northeast,Northern.Crescent,NY,New.York,36065,Oneida,280,0,185,20,0,0,5,NA,NA,NA,NA,NA,180,0,0,0,Conventional,80,20,280,Mixed,3,3,3,3,1,2,2,3,0,0,0,0,1,0,0,0
R_Qml8BM4lgx3mnWp,USA,Northeast,Northern.Crescent,NY,New.York,36097,Schuyler,30,40,11,6,1,10,2,0,32,5,3,0,0,0,0,20,Organic,50,50,70,Mixed,1,3,1,1,2,3,1,1,1,0,1,1,0,0,1,1
R_QmQNoEmrifG3vpL,USA,Northeast,Northern.Crescent,ME,Maine,23005,Cumberland,15,6,5,7,1,1,1,6,0,0,0,0,0,13,0,0,Organic,92,8,21,Specialty,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1
R_qOz56UCXPydpQDn,USA,Pacific,Fruitful.Rim,CA,California,6021,Glenn,0,990,NA,NA,NA,NA,NA,990,0,0,0,0,940,50,0,0,Split,100,0,990,Mixed,1,3,3,1,4,3,3,1,1,0,0,1,0,0,0,1
R_qWwhTUnjUjVFaV3,USA,Pacific,Fruitful.Rim,CA,California,6037,Los.Angeles,0,0.2,NA,NA,NA,NA,NA,0.2,0,0,0,0,0,0.2,0,0,Organic,100,0,0.2,Mixed,1,3,3,3,3,3,3,4,1,0,0,0,0,0,0,0
R_r7L5lVMpjag8h1v,USA,Corn.Belt,Heartland,IA,Iowa,19105,Jones,1500,0,1195,30,0,250,25,NA,NA,NA,NA,NA,1195,0,0,0,Conventional,80,20,1500,Mixed,3,1,3,1,1,1,2,1,0,1,0,1,1,1,0,1
R_rcAveE9kxxNaCEV,USA,Pacific,Fruitful.Rim,CA,California,6029,Kern,3000,0,3000,0,0,0,0,NA,NA,NA,NA,NA,2970,30,0,0,Split,100,0,3000,Mixed,NA,3,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
R_rfiSsm12S7a1Bvj,USA,Mountain,Fruitful.Rim,ID,Idaho,16011,Bingham,1,0,0.25,0,0.5,0,0.25,NA,NA,NA,NA,NA,0,0.25,0,0,Organic,100,0,1,Specialty,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0
R_RmL3Bcd2NDfd01X,USA,Southeast,Southern.Seaboard,SC,South.Carolina,45045,Greenville,3,0,0.25,0,0,2.5,0.25,NA,NA,NA,NA,NA,0,0.25,0,0,Organic,100,0,3,Specialty,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,1
R_RqPJVekkBPAe42B,USA,Mountain,Basin.and.Range,NM,New.Mexico,35061,Valencia,1,0,0.25,0,0,0.5,0.25,NA,NA,NA,NA,NA,0.25,0,0,0,Conventional,100,NA,1,Specialty,1,1,1,3,1,3,3,4,1,1,1,0,1,0,0,0
R_rrlS7vKrev2qR0t,USA,Pacific,Fruitful.Rim,CA,California,6007,Butte,400,200,390,0,0,0,10,195,0,0,0,5,570,30,0,0,Split,100,0,600,Specialty,1,3,3,1,4,1,3,1,1,0,0,1,0,1,0,1
R_sA4KLHqIr9cORUJ,USA,Pacific,Fruitful.Rim,CA,California,6019,Fresno,60,0,37.75,0,20,0,2.25,NA,NA,NA,NA,NA,57.75,0,0,0,Conventional,100,0,60,Specialty,3,2,1,1,4,2,3,4,0,0,1,1,0,0,0,0
R_sBeEehao3vBtp2V,USA,Pacific,Fruitful.Rim,CA,California,6065,Riverside,3000,2500,2700,0,300,0,0,2500,0,0,0,0,5500,0,0,0,Conventional,100,0,5500,Mixed,2,3,3,3,1,1,1,3,0,0,0,0,1,1,1,0
R_sFDrQmQX6Bf4kVj,USA,Pacific,NA,CA,California,NA,NA,10,0,4,0,0,0,6,NA,NA,NA,NA,NA,0,10,0,0,Organic,100,0,10,Specialty,1,3,1,2,1,1,1,4,1,0,1,0,1,1,1,0
R_sFEuDg2Edps626R,USA,Northern.Plains,Northern.Great.Plains,ND,North.Dakota,38091,Steele,45,0,5,10,0,24,1,NA,NA,NA,NA,NA,0,0,0,40,Organic,5,95,45,Mixed,1,1,1,1,1,1,3,4,1,1,1,1,1,1,0,0
R_sgRdydQdjUsHTod,USA,Northeast,Northern.Crescent,CT,Connecticut,9003,Hartford,0,189,NA,NA,NA,NA,NA,40,110,19,20,0,0,189,0,0,Organic,75,25,189,Mixed,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,1
R_sHJxCDAthyOuDNT,USA,Lake.States,Northern.Crescent,MN,Minnesota,27163,Washington,0,150,NA,NA,NA,NA,NA,50,80,0,5,15,24,20,6,0,Split,100,0,150,Specialty,2,1,1,1,1,1,1,4,0,1,1,1,1,1,1,0
R_sj2GT67Uv50yZdT,USA,Pacific,Fruitful.Rim,OR,Oregon,41005,Clackamas,0,20,NA,NA,NA,NA,NA,3,5,10,0,2,0,20,0,0,Organic,100,0,20,Specialty,1,1,1,1,1,1,3,4,1,1,1,1,1,1,0,0
R_sj2HhPpolN1yosp,USA,Pacific,Fruitful.Rim,CA,California,6083,Santa.Barbara,50,0,46,0,0,0,0,NA,NA,NA,NA,NA,0,46,0,0,Organic,100,0,50,Specialty,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R_smTfDLmQseWdwGZ,USA,Northern.Plains,Prairie.Gateway,NE,Nebraska,31111,Lincoln,170,2000,170,0,0,0,0,2000,0,0,0,0,1920,250,0,0,Split,100,0,2170,Mixed,2,1,3,1,1,1,3,1,0,1,0,1,1,1,0,1
R_SN1zMI8Ws1obyV3,USA,Northeast,Northern.Crescent,NY,New.York,36111,Ulster,24,12,4,0,0,14,6,0,0,0,12,0,0,16,0,2,Organic,25,75,36,Specialty,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1
R_sRJyqU5NTXBwITL,USA,Corn.Belt,Heartland,IL,Illinois,17175,Stark,80,0,17,30,7,45.5,0.5,NA,NA,NA,NA,NA,0,80,0,0,Organic,20,80,80,Mixed,3,1,3,3,1,1,1,1,0,1,0,0,1,1,1,1
R_SUyVViLV3ebJNbH,USA,Pacific,Fruitful.Rim,CA,California,6055,Napa,10,0,6,2,0,2,0,NA,NA,NA,NA,NA,0,0,0,6,Organic,60,40,10,Specialty,1,1,1,1,3,1,3,1,1,1,1,1,0,1,0,1
R_TbAgVzOEk5NjRYJ,USA,Mountain,Basin.and.Range,NM,New.Mexico,35039,Rio.Arriba,50,0,50,0,0,0,0,NA,NA,NA,NA,NA,0,50,0,0,Organic,100,0,50,Specialty,3,NA,1,3,4,3,3,3,0,NA,1,0,0,0,0,0
R_tGqkdSTmgVnP32x,USA,Pacific,Fruitful.Rim,CA,California,6095,Solano,40,0,37,0,0,2,1,NA,NA,NA,NA,NA,0,40,0,0,Organic,95,5,40,Mixed,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
R_tLjNNygg7lRA0Br,USA,Pacific,Fruitful.Rim,CA,California,6095,Solano,21,0,11.5,1,NA,7,1.5,NA,NA,NA,NA,NA,0,21,0,0,Organic,50,50,21,Mixed,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1
R_tQX2NZ4K03PEWsx,USA,Pacific,Fruitful.Rim,CA,California,6019,Fresno,72,0,72,0,0,0,0,NA,NA,NA,NA,NA,52,20,0,0,Split,100,0,72,Specialty,1,NA,NA,NA,4,NA,1,NA,1,NA,NA,NA,0,NA,1,NA
R_tQXBCRVEv35Iwzn,USA,Northeast,Northern.Crescent,NY,New.York,36029,Erie,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,1.7,0,Organic,100,0,1,Specialty,1,3,3,1,4,1,3,4,1,0,0,1,0,1,0,0
R_tSfR0zB9k7nBp8B,USA,Pacific,Fruitful.Rim,OR,Oregon,41047,Marion,200,0,200,0,0,0,0,NA,NA,NA,NA,NA,0,200,0,0,Organic,100,0,200,Mixed,3,3,3,3,1,1,3,1,0,0,0,0,1,1,0,1
R_u1XSCwhvM6jwMUx,USA,Appalachian,Southern.Seaboard,VA,Virgina,51107,Loudoun,0,6,NA,NA,NA,NA,NA,4,0,2,0,0,0,4,0,0,Organic,100,0,6,Specialty,1,3,1,1,4,2,1,1,1,0,1,1,0,0,1,1
R_u2F4lGBDfHQbXMd,USA,Northeast,Northern.Crescent,NY,New.York,36109,Tompkins,212,235,84,63,0,62,3,235,0,0,0,0,0,447,0,0,Organic,75,25,447,Mixed,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1
R_U9fe1xBa0iI4qn7,USA,Appalachian,Southern.Seaboard,NC,North.Carolina,37057,Davidson,3,2,1.5,0,0,0,1.5,2,0,0,0,0,0,3.5,0,0,Organic,100,0,5,Mixed,3,1,1,1,1,1,1,4,0,1,1,1,1,1,1,0
R_u9USuipLqh5JOwh,USA,Northeast,Northern.Crescent,NY,New.York,36065,Oneida,0,25,NA,NA,NA,NA,NA,3,1,1,20,0,0,0,0,2,Organic,100,0,25,Mixed,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R_UbyAihlUQeSfBvz,USA,Pacific,Basin.and.Range,OR,Oregon,41017,Deschutes,20,0,4,0,0,12,2,NA,NA,NA,NA,NA,0,0,0,20,Organic,25,75,20,Specialty,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
R_UfDxClhUjGFzot3,USA,Northeast,Northern.Crescent,NY,New.York,36037,Genesee,48,0,32,14,0,0,2,NA,NA,NA,NA,NA,0,34,0,0,Organic,100,0,48,Mixed,1,2,1,1,1,2,1,4,1,0,1,1,1,0,1,0
R_UiPyKDMRKbkDlPb,USA,Southeast,Southern.Seaboard,SC,South.Carolina,45077,Pickens,1.5,0,0.5,0,0,0.5,0.5,NA,NA,NA,NA,NA,0,0,0,1.5,Organic,50,50,1.5,Specialty,1,1,1,1,1,1,3,4,1,1,1,1,1,1,0,0
R_UnIc1J2j7regMi5,USA,Northeast,Northern.Crescent,NY,New.York,36009,Cattaraugus,78,0,30,20,0,27,1,NA,NA,NA,NA,NA,0,0,0,77,Organic,3,97,78,Mixed,1,1,1,3,1,3,3,1,1,1,1,0,1,0,0,1
R_Ustpm22DnhP2FuV,USA,Pacific,Fruitful.Rim,CA,California,6087,Santa.Cruz,160,0,50,90,2,1,17,NA,NA,NA,NA,NA,0,50,0,0,Organic,99,1,160,Specialty,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1
R_UVJxyWuyu9Yxsk1,USA,Lake.States,Northern.Crescent,MN,Minnesota,27145,Stearns,240,230,90,45,0,100,5,180,15,0,30,5,0,370,100,0,Organic,80,20,470,Mixed,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,1
R_Uxsgx2IK0L5WgiB,USA,Northeast,Northern.Crescent,NY,New.York,36001,Albany,250,50,120,116,20,40,4,40,10,0,0,0,0,300,0,0,Organic,10,90,300,Mixed,1,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1
R_UXsyYofDewvOwHn,USA,Pacific,Fruitful.Rim,CA,California,6101,Sutter,1166,87,1166,0,0,0,0,87,0,0,0,0,601,540,142,0,Split,100,0,1253,Specialty,1,3,1,1,4,1,3,1,1,0,1,1,0,1,0,1
